timestamp,room_id,temperature_c,humidity_pct,particle_count_0_5um,diff_pressure_pa
2025-03-04T04:00:00,ROOM-04,20.24,44.0,201598,11.8
2025-03-04T05:00:00,ROOM-04,21.13,43.0,135705,9.8
2025-03-04T06:00:00,ROOM-04,19.5,45.4,117371,13.1
2025-03-04T07:00:00,ROOM-04,21.44,47.8,158890,12.6
2025-03-04T08:00:00,ROOM-04,20.33,44.2,118139,12.4
2025-03-04T09:00:00,ROOM-04,21.38,58.0,121675,11.9
2025-03-04T10:00:00,ROOM-04,20.18,43.1,167156,14.5
2025-03-04T11:00:00,ROOM-04,20.39,41.9,177175,13.5
2025-03-04T12:00:00,ROOM-04,20.79,41.8,94806,11.8
2025-03-04T13:00:00,ROOM-04,19.55,48.0,130151,13.5
2025-03-04T14:00:00,ROOM-04,20.36,46.0,98164,13.6
2025-03-04T15:00:00,ROOM-04,20.89,39.9,108193,12.1
2025-03-04T16:00:00,ROOM-04,20.48,48.5,132995,11.2
2025-03-04T17:00:00,ROOM-04,20.13,43.7,119771,13.2
2025-03-04T18:00:00,ROOM-04,19.59,45.4,142694,12.7
2025-03-04T19:00:00,ROOM-04,20.11,46.7,124378,10.8
2025-03-04T20:00:00,ROOM-04,20.55,54.6,187622,14.1
2025-03-04T21:00:00,ROOM-04,20.27,38.5,181076,12.7
2025-03-04T22:00:00,ROOM-04,20.79,46.0,170654,13.4
2025-03-04T23:00:00,ROOM-04,20.0,35.6,131645,11.3
2025-03-05T00:00:00,ROOM-04,20.31,46.4,142450,11.0
2025-03-05T01:00:00,ROOM-04,21.62,44.6,137884,10.2
2025-03-05T02:00:00,ROOM-04,20.98,44.5,128340,13.8
2025-03-05T03:00:00,ROOM-04,21.24,38.4,174968,12.4
2025-03-05T04:00:00,ROOM-04,21.21,36.6,127466,13.8
2025-03-05T05:00:00,ROOM-04,20.6,45.8,179900,9.4
2025-03-05T06:00:00,ROOM-04,22.13,50.9,148425,14.0
2025-03-05T07:00:00,ROOM-04,21.2,49.4,94871,13.7
2025-03-05T08:00:00,ROOM-04,21.52,53.6,114355,14.9
2025-03-05T09:00:00,ROOM-04,21.1,51.7,84199,13.2
2025-03-05T10:00:00,ROOM-04,19.79,41.8,117924,12.7
2025-03-05T11:00:00,ROOM-04,20.57,43.6,147381,13.6
2025-03-05T12:00:00,ROOM-04,20.39,47.9,133459,15.9
2025-03-05T13:00:00,ROOM-04,20.13,49.3,135145,11.0
2025-03-05T14:00:00,ROOM-04,19.77,47.9,163780,12.8
2025-03-05T15:00:00,ROOM-04,21.06,48.4,150495,12.0
2025-03-05T16:00:00,ROOM-04,20.22,46.4,176041,11.3
2025-03-05T17:00:00,ROOM-04,20.59,50.8,155221,13.8
2025-03-05T18:00:00,ROOM-04,21.16,44.3,101296,14.7
2025-03-05T19:00:00,ROOM-04,20.88,48.0,205406,10.7
2025-03-05T20:00:00,ROOM-04,19.93,41.2,195236,9.9
2025-03-05T21:00:00,ROOM-04,18.78,46.1,142910,10.2
2025-03-05T22:00:00,ROOM-04,21.38,51.6,177957,13.5
2025-03-05T23:00:00,ROOM-04,19.48,40.7,110145,14.1
2025-03-06T00:00:00,ROOM-04,19.78,50.7,130734,12.2
2025-03-06T01:00:00,ROOM-04,21.14,44.2,126362,13.2
2025-03-06T02:00:00,ROOM-04,20.9,45.0,166850,13.7
2025-03-06T03:00:00,ROOM-04,20.05,45.5,72348,11.1
2025-03-06T04:00:00,ROOM-04,20.43,42.8,187597,12.1
2025-03-06T05:00:00,ROOM-04,20.7,45.4,159548,12.1
2025-03-06T06:00:00,ROOM-04,19.21,50.9,191050,11.2
2025-03-06T07:00:00,ROOM-04,19.61,42.3,191754,11.6
2025-03-06T08:00:00,ROOM-04,20.99,47.6,98006,12.2
2025-03-06T09:00:00,ROOM-04,20.01,40.2,150354,15.1
2025-03-06T10:00:00,ROOM-04,20.79,46.6,155468,8.8
2025-03-06T11:00:00,ROOM-04,21.15,49.7,109816,11.6
2025-03-06T12:00:00,ROOM-04,20.17,49.0,85909,15.0
2025-03-06T13:00:00,ROOM-04,20.59,42.9,116836,14.0
2025-03-06T14:00:00,ROOM-04,20.98,48.0,167860,12.5
2025-03-06T15:00:00,ROOM-04,19.77,55.3,81045,16.1
2025-03-06T16:00:00,ROOM-04,20.58,50.7,181525,13.3
2025-03-06T17:00:00,ROOM-04,20.28,38.5,104299,15.4
2025-03-06T18:00:00,ROOM-04,21.18,40.7,121116,11.4
2025-03-06T19:00:00,ROOM-04,19.33,50.7,147775,10.9
2025-03-06T20:00:00,ROOM-04,20.25,43.7,147542,10.9
2025-03-06T21:00:00,ROOM-04,20.33,47.2,118306,11.0
2025-03-06T22:00:00,ROOM-04,19.5,45.0,165633,13.2
2025-03-06T23:00:00,ROOM-04,20.43,40.6,142632,14.3
2025-03-07T00:00:00,ROOM-04,20.07,49.0,97379,13.3
2025-03-07T01:00:00,ROOM-04,20.74,39.0,170073,10.4
2025-03-07T02:00:00,ROOM-04,20.24,44.6,172203,13.5
2025-03-07T03:00:00,ROOM-04,21.62,45.7,137751,13.4
2025-03-07T04:00:00,ROOM-04,20.37,42.4,144685,11.0
2025-03-07T05:00:00,ROOM-04,21.97,41.4,55597,12.3
2025-03-07T06:00:00,ROOM-04,19.65,39.6,109234,12.1
2025-03-07T07:00:00,ROOM-04,20.7,45.7,199324,12.5
2025-03-07T08:00:00,ROOM-04,20.45,49.2,202946,12.2
2025-03-07T09:00:00,ROOM-04,18.95,51.3,138809,13.8
2025-03-07T10:00:00,ROOM-04,20.49,42.1,159150,14.2
2025-03-07T11:00:00,ROOM-04,20.7,39.8,169112,11.8
2025-03-07T12:00:00,ROOM-04,19.92,49.9,87025,13.4
2025-03-07T13:00:00,ROOM-04,20.54,45.6,100364,10.9
2025-03-07T14:00:00,ROOM-04,19.38,46.0,109922,12.8
2025-03-07T15:00:00,ROOM-04,20.94,46.5,150354,13.6
2025-03-07T16:00:00,ROOM-04,20.78,43.4,119997,11.9
2025-03-07T17:00:00,ROOM-04,20.01,40.6,53561,10.3
2025-03-07T18:00:00,ROOM-04,21.51,40.6,130317,14.1
2025-03-07T19:00:00,ROOM-04,19.69,42.7,142425,13.9
2025-03-07T20:00:00,ROOM-04,20.67,42.6,170847,10.1
2025-03-07T21:00:00,ROOM-04,18.9,41.9,146973,13.8
2025-03-07T22:00:00,ROOM-04,20.86,46.5,116665,11.5
2025-03-07T23:00:00,ROOM-04,21.04,41.3,143193,11.8
2025-03-08T00:00:00,ROOM-04,20.88,43.7,88283,10.5
2025-03-08T01:00:00,ROOM-04,20.82,43.7,242287,14.2
2025-03-08T02:00:00,ROOM-04,20.25,42.7,142240,13.4
2025-03-08T03:00:00,ROOM-04,20.67,46.1,188668,10.7
2025-03-08T04:00:00,ROOM-04,20.52,45.7,116645,13.6
2025-03-08T05:00:00,ROOM-04,20.27,48.2,136522,12.9
2025-03-08T06:00:00,ROOM-04,21.32,43.4,184419,11.9
2025-03-08T07:00:00,ROOM-04,20.84,40.7,161470,13.8
2025-03-08T08:00:00,ROOM-04,19.14,42.5,115870,14.2
2025-03-08T09:00:00,ROOM-04,20.81,41.8,180578,11.2
2025-03-08T10:00:00,ROOM-04,19.79,46.6,143955,12.2
2025-03-08T11:00:00,ROOM-04,20.35,44.5,137711,13.9
2025-03-08T12:00:00,ROOM-04,20.3,42.0,117576,10.7
2025-03-08T13:00:00,ROOM-04,21.8,50.6,121710,12.0
2025-03-08T14:00:00,ROOM-04,20.38,44.6,101386,11.7
2025-03-08T15:00:00,ROOM-04,20.03,46.8,163775,12.9
2025-03-08T16:00:00,ROOM-04,19.77,48.0,153785,13.0
2025-03-08T17:00:00,ROOM-04,20.08,43.3,80345,13.2
2025-03-08T18:00:00,ROOM-04,20.4,42.3,171225,12.7
2025-03-08T19:00:00,ROOM-04,20.2,45.0,157014,13.3
2025-03-08T20:00:00,ROOM-04,20.52,42.9,133306,11.6
2025-03-08T21:00:00,ROOM-04,20.18,42.4,128195,10.2
2025-03-08T22:00:00,ROOM-04,20.29,47.1,104701,11.7
2025-03-08T23:00:00,ROOM-04,21.11,44.8,91194,12.9
2025-03-09T00:00:00,ROOM-04,20.57,41.6,194375,13.2
2025-03-09T01:00:00,ROOM-04,19.85,38.3,104409,14.1
2025-03-09T02:00:00,ROOM-04,21.75,49.0,138778,13.1
2025-03-09T03:00:00,ROOM-04,20.79,43.8,178359,12.2
2025-03-09T04:00:00,ROOM-04,21.11,43.5,226054,13.0
2025-03-09T05:00:00,ROOM-04,20.62,45.0,131368,9.4
2025-03-09T06:00:00,ROOM-04,20.17,47.4,91246,14.5
2025-03-09T07:00:00,ROOM-04,21.1,45.1,129107,11.6
2025-03-09T08:00:00,ROOM-04,20.28,40.6,131867,15.1
2025-03-09T09:00:00,ROOM-04,20.41,47.7,104409,12.3
2025-03-09T10:00:00,ROOM-04,21.12,41.0,99493,11.8
2025-03-09T11:00:00,ROOM-04,20.76,42.1,90818,13.0
2025-03-09T12:00:00,ROOM-04,21.86,46.1,151070,14.0
2025-03-09T13:00:00,ROOM-04,19.68,42.9,151968,11.5
2025-03-09T14:00:00,ROOM-04,20.21,49.0,164294,13.2
2025-03-09T15:00:00,ROOM-04,19.95,40.6,120260,10.5
2025-03-09T16:00:00,ROOM-04,19.67,48.9,91828,15.4
2025-03-09T17:00:00,ROOM-04,20.28,42.0,133904,13.7
2025-03-09T18:00:00,ROOM-04,19.87,41.8,101244,14.7
2025-03-09T19:00:00,ROOM-04,19.58,46.9,65575,12.2
2025-03-09T20:00:00,ROOM-04,20.76,49.4,127017,15.1
2025-03-09T21:00:00,ROOM-04,20.56,42.7,164225,9.5
2025-03-09T22:00:00,ROOM-04,20.97,45.7,73168,12.8
2025-03-09T23:00:00,ROOM-04,20.58,54.9,155655,12.8
2025-03-10T00:00:00,ROOM-04,21.29,47.2,169991,12.4
2025-03-10T01:00:00,ROOM-04,20.23,46.0,121418,12.1
2025-03-10T02:00:00,ROOM-04,20.12,41.4,108550,13.2
2025-03-10T03:00:00,ROOM-04,19.61,44.6,91185,15.1
2025-03-10T04:00:00,ROOM-04,19.85,44.1,178400,13.7
2025-03-10T05:00:00,ROOM-04,21.25,38.7,116869,12.1
2025-03-10T06:00:00,ROOM-04,20.23,42.6,92455,13.2
2025-03-10T07:00:00,ROOM-04,19.75,44.5,193500,13.9
2025-03-10T08:00:00,ROOM-04,20.41,48.2,89305,12.5
2025-03-10T09:00:00,ROOM-04,19.9,42.0,141686,14.3
2025-03-10T10:00:00,ROOM-04,19.86,48.4,132896,11.0
2025-03-10T11:00:00,ROOM-04,20.04,52.3,123419,11.1
2025-03-10T12:00:00,ROOM-04,20.63,43.5,114202,12.1
2025-03-10T13:00:00,ROOM-04,20.45,43.6,115208,14.1
2025-03-10T14:00:00,ROOM-04,19.99,45.6,184839,12.9
2025-03-10T15:00:00,ROOM-04,20.39,43.9,125764,10.7
2025-03-10T16:00:00,ROOM-04,20.27,42.8,210537,12.2
2025-03-10T17:00:00,ROOM-04,19.41,50.0,126304,12.3
2025-03-10T18:00:00,ROOM-04,20.47,51.6,49673,12.4
2025-03-10T19:00:00,ROOM-04,20.34,50.0,172902,13.5
2025-03-10T20:00:00,ROOM-04,20.47,44.2,72878,11.1
2025-03-10T21:00:00,ROOM-04,20.38,45.1,77262,9.9
2025-03-10T22:00:00,ROOM-04,21.57,46.1,123144,12.3
2025-03-10T23:00:00,ROOM-04,20.79,45.1,150816,13.3
